"","TO1000ID","TO1000Chr","TO1000Strand","TO1000Start","TO1000Stop","TO1000_tName","TO1000Exons","TO1000Length","TO1000GeneID","TO1000GeneName","TO1000Cov","TO1000FPKM","TO1000TPM","R500_tName","BlockSize","R500ID","R500Chr","R500Strand","R500Start","R500Stop","R500Exons","R500Length","R500GeneID","R500GeneName","R500Cov","R500FPKM","R500TPM","Generation","SumTPM","L2FC","Bias","R500TPMRatio","TO1000TPMRatio","R500RollMeanTPM","TO1000RollMeanTPM"
"4834",10246,"C4","-",29818034,29819570,"Bo4g116780.1",5,504,"Bo4g116780",".",261.08728,204.392914,180.738312,"maker-A04-augustus-gene-28.65-mRNA-1",751,8878,"4","-",2837831,2839271,5,885,"maker-A04-augustus-gene-28.65",".",10.316845,24.933949,54.153629,"S5",234.891941,1.72033486362175,"Nonbiased",0.230546985858489,0.769453014141511,0.614083971420917,0.385916028579083
"4835",10247,"C4","-",29852517,29854115,"Bo4g116790.1",2,1044,"Bo4g116790",".",11.372604,8.903076,7.872713,"maker-A04-snap-gene-28.78-mRNA-1",1590,8879,"4","-",2852263,2854757,2,1917,"maker-A04-snap-gene-28.78",".",4.454877,10.766631,23.383869,"S5",31.256582,-1.45847984880351,"Nonbiased",0.748126234659951,0.251873765340049,0.620025031860296,0.379974968139704
"4836",10249,"C4","+",29934415,29935886,"Bo4g116870.1",8,699,"Bo4g116870",".",1471.277588,1151.793823,1018.495483,"maker-A04-snap-gene-29.63-mRNA-1",523,8881,"4","+",2905419,2907389,8,1044,"maker-A04-snap-gene-29.63",".",61.025379,147.487305,320.325226,"S5",1338.820709,1.66574923255843,"Nonbiased",0.239259240499244,0.760740759500755,0.62048317888088,0.37951682111912
"4837",10250,"C4","+",29936904,29942859,"Bo4g116880.1",11,4200,"Bo4g116880",".",1.58223,1.238653,1.095303,"snap_masked-A04-processed-gene-29.21-mRNA-1",4990,8882,"4","+",2909877,2917644,12,6074,"snap_masked-A04-processed-gene-29.21",".",2.148008,5.191347,11.275,"S5",12.370303,-2.55049223350323,"Nonbiased",0.911457059701771,0.0885429402982287,0.621495770975226,0.378504229024774
"4838",10251,"C4","-",29969092,29970461,"Bo4g116910.1",3,465,"Bo4g116910",".",44.546234,34.873146,30.83724,"maker-A04-augustus-gene-29.57-mRNA-1",696,8883,"4","-",2948749,2950462,4,830,"maker-A04-augustus-gene-29.57",".",54.650436,132.080215,286.862823,"S5",317.700063,-3.17659430145326,"Nonbiased",0.90293599658493,0.0970640034150702,0.619926925530029,0.380073074469971
"4839",10252,"C4","-",29972655,29975096,"Bo4g116920.1",2,2187,"Bo4g116920",".",7.143576,5.592369,4.945158,"maker-A04-augustus-gene-29.58-mRNA-1",2470,8884,"4","-",2951408,2955090,4,3107,"maker-A04-augustus-gene-29.58",".",5.665943,13.69356,29.740814,"S5",34.685972,-2.37036831029698,"Nonbiased",0.857430606240471,0.142569393759529,0.623467715985418,0.376532284014582
"4840",10253,"C4","-",29984886,29988439,"Bo4g116950.1",15,1641,"Bo4g116950",".",10.881779,8.518831,7.532938,"maker-A04-augustus-gene-29.59-mRNA-1",1360,8885,"4","-",2957718,2961678,13,1958,"maker-A04-augustus-gene-29.59",".",4.27019,10.320276,22.414438,"S5",29.947376,-1.45628393987621,"Nonbiased",0.748460833429947,0.251539166570053,0.621808537314428,0.378191462685572
"4841",10254,"C4","-",29989591,29991322,"Bo4g116960.1",3,843,"Bo4g116960",".",78.811394,61.69772,54.557377,"maker-A04-snap-gene-29.74-mRNA-1",1130,8886,"4","-",2962232,2963631,4,1150,"maker-A04-snap-gene-29.74",".",28.87384,69.782852,151.560211,"S5",206.117588,-1.45732835122991,"Nonbiased",0.735309453553279,0.264690546446721,0.62461307367797,0.37538692632203
"4842",10258,"C4","-",30065263,30066611,"Bo4g117040.1",5,996,"Bo4g117040",".",22.62249,17.710081,15.660474,"maker-A04-snap-gene-68.48-mRNA-1",1450,9104,"4","-",6798757,6800307,5,1044,"maker-A04-snap-gene-68.48",".",0,0,0,"S5",15.660474,4.05835754167255,"BnC Biased",0,1,0.619320503199283,0.380679496800717
"4843",10258,"C4","-",30065263,30066611,"Bo4g117040.1",5,996,"Bo4g117040",".",22.62249,17.710081,15.660474,"maker-A04-snap-gene-30.65-mRNA-1",1450,8888,"4","-",2994725,2996275,5,1044,"maker-A04-snap-gene-30.65",".",0,0,0,"S5",15.660474,4.05835754167255,"BnC Biased",0,1,0.635119731599522,0.364880268400478
"4844",10262,"C4","-",30202679,30205459,"Bo4g117170.1",7,1245,"Bo4g117170",".",14.326907,11.215859,9.917836,"maker-A04-augustus-gene-30.55-mRNA-1",1860,8892,"4","-",3054932,3057850,7,1570,"maker-A04-augustus-gene-30.55",".",1.768975,4.275292,9.285437,"S5",19.203273,0.0860838398973081,"Nonbiased",0.483534082965961,0.516465917034039,0.641207844280693,0.358792155719307
"4845",10263,"C4","-",30209305,30210859,"Bo4g117190.1",6,705,"Bo4g117190",".",11.10922,8.696884,7.690384,"maker-A04-augustus-gene-30.56-mRNA-1",1090,8893,"4","-",3061677,3064040,6,1518,"maker-A04-augustus-gene-30.56",".",2.884599,6.971554,15.141402,"S5",22.831786,-0.893274061184592,"Nonbiased",0.66317203568744,0.33682796431256,0.652073421232184,0.347926578767816
"4846",10266,"C4","-",30370499,30372120,"Bo4g118320.1",8,699,"Bo4g118320",".",14.245539,11.152161,9.861509,"snap_masked-A04-processed-gene-31.33-mRNA-1",821,8896,"4","-",3159196,3161105,8,1252,"snap_masked-A04-processed-gene-31.33",".",0.596968,1.442764,3.133514,"S5",12.995023,1.39378387384312,"Nonbiased",0.241131854864743,0.758868145135257,0.644925119061682,0.355074880938318
"4847",10267,"C4","-",30396127,30397796,"Bo4g118340.1",2,1002,"Bo4g118340",".",64.829338,50.751831,44.878269,"maker-A04-augustus-gene-31.49-mRNA-1",1530,8897,"4","-",3165980,3168688,3,1551,"maker-A04-augustus-gene-31.49",".",30.401829,73.475723,159.580688,"S5",204.458957,-1.80741553548927,"Nonbiased",0.780502308832574,0.219497691167426,0.643100453435697,0.356899546564303
"4848",10269,"C4","+",30446940,30449341,"Bo4g118390.1",3,2214,"Bo4g118390",".",3.495935,2.736803,2.420069,"maker-A04-augustus-gene-32.36-mRNA-1",3240,8899,"4","+",3186771,3190559,4,2796,"maker-A04-augustus-gene-32.36",".",5.77278,13.951765,30.301607,"S5",32.721676,-3.19413938895786,"Nonbiased",0.926040799377147,0.0739592006228532,0.650835239674672,0.349164760325328
"4849",10271,"C4","+",30488604,30496177,"Bo4g118430.1",16,4062,"Bo4g118430",".",7.376328,5.77458,5.106281,"maker-A04-snap-gene-32.49-mRNA-1",1630,8901,"4","+",3212169,3215226,4,2404,"maker-A04-snap-gene-32.49",".",6.467457,15.630673,33.948002,"S5",39.054283,-2.51684409174507,"Nonbiased",0.869251702815796,0.130748297184204,0.663101614811626,0.336898385188374
"4850",10272,"C4","-",30496533,30497913,"Bo4g118440.1",3,1191,"Bo4g118440",".",3.436607,2.690357,2.378999,"maker-A04-augustus-gene-32.43-mRNA-1",999,8902,"4","-",3219870,3222288,3,2240,"maker-A04-augustus-gene-32.43",".",3.401601,8.221054,17.855171,"S5",20.23417,-2.4802924058729,"Nonbiased",0.882426657480885,0.117573342519115,0.665377273158447,0.334622726841553
"4851",10276,"C4","-",30763162,30764396,"Bo4g119750.1",3,1023,"Bo4g119750",".",9.92473,7.769603,6.870419,"maker-A04-augustus-gene-33.60-mRNA-1",1500,8906,"4","-",3350847,3352399,3,1370,"maker-A04-augustus-gene-33.60",".",18.877708,45.624004,99.090019,"S5",105.960438,-3.6687138622438,"Bna Biased",0.935160526610885,0.0648394733891153,0.660341828361086,0.339658171638914
"4852",10281,"C4","+",30944024,30945837,"Bo4g119860.1",3,561,"Bo4g119860",".",105.322639,82.452133,72.909851,"snap_masked-A04-processed-gene-34.23-mRNA-1",799,8911,"4","+",3420450,3422655,3,836,"snap_masked-A04-processed-gene-34.23",".",19.719053,47.657383,103.506287,"S5",176.416138,-0.499751165640401,"Nonbiased",0.586716658540615,0.413283341459385,0.661270699966317,0.338729300033683
"4853",10285,"C4","+",30996294,30997220,"Bo4g119920.1",3,474,"Bo4g119920",".",0.233195,0.182557,0.16143,"maker-A04-augustus-gene-34.53-mRNA-1",631,8915,"4","+",3448857,3451631,4,1913,"maker-A04-augustus-gene-34.53",".",4.851851,11.726046,25.467606,"S5",25.629036,-4.51025359880656,"Bna Biased",0.993701284745942,0.00629871525405794,0.67357360547979,0.32642639452021
"4854",10286,"C4","+",30999449,31001397,"Bo4g119930.1",6,1437,"Bo4g119930",".",31.718861,24.8312,21.957458,"augustus_masked-A04-processed-gene-34.7-mRNA-1",2100,8916,"4","+",3452147,3454371,6,1711,"augustus_masked-A04-processed-gene-34.7",".",19.793581,47.837502,103.897491,"S5",125.854949,-2.19194535976517,"Nonbiased",0.825533614891855,0.174466385108145,0.675799181980359,0.324200818019641
"4855",10287,"C4","+",31002041,31007466,"Bo4g119940.1",8,4029,"Bo4g119940",".",4.82773,3.779402,3.342008,"maker-A04-augustus-gene-34.56-mRNA-1",5490,8917,"4","+",3454696,3460393,8,4334,"maker-A04-augustus-gene-34.56",".",2.29383,5.543772,12.040427,"S5",15.382435,-1.58655682123595,"Nonbiased",0.782738688640648,0.217261311359352,0.683102669974814,0.316897330025186
"4856",10288,"C4","+",31013781,31018168,"Bo4g119950.1",12,2073,"Bo4g119950",".",4.219189,3.303004,2.920744,"maker-A04-augustus-gene-34.58-mRNA-1",2980,8918,"4","+",3472905,3482586,18,5284,"maker-A04-augustus-gene-34.58",".",5.791058,13.995939,30.397549,"S5",33.318293,-3.00145259070421,"Nonbiased",0.912338126085871,0.0876618739141288,0.679985524653487,0.320014475346513
"4857",10289,"C4","+",31039156,31041794,"Bo4g119990.1",3,1290,"Bo4g119990",".",41.327908,32.353668,28.609344,"maker-A04-augustus-gene-35.40-mRNA-1",1940,8919,"4","+",3490758,3493917,3,1509,"maker-A04-augustus-gene-35.40",".",31.956018,77.231918,167.738708,"S5",196.348052,-2.51066652736248,"Nonbiased",0.854292702633994,0.145707297366006,0.6936553890859,0.3063446109141
"4858",10292,"C4","+",31065917,31068395,"Bo4g120050.1",4,714,"Bo4g120050",".",36.15966,28.307693,25.031612,"maker-A04-augustus-gene-35.43-mRNA-1",995,8922,"4","+",3516154,3518622,5,1170,"maker-A04-augustus-gene-35.43",".",7.605831,18.381918,39.923382,"S5",64.954994,-0.652660724582498,"Nonbiased",0.61463144773749,0.38536855226251,0.673876088778866,0.326123911221134
"4859",10293,"C4","+",31069938,31071060,"Bo4g120060.1",3,978,"Bo4g120060",".",5.629857,4.40735,3.897282,"maker-A04-augustus-gene-35.44-mRNA-1",1360,8923,"4","+",3521178,3522872,3,1462,"maker-A04-augustus-gene-35.44",".",1.82127,4.40168,9.559937,"S5",13.457219,-1.10854804947924,"Nonbiased",0.710394695962071,0.289605304037929,0.678889828552866,0.321110171447134
"4860",10295,"C4","+",31086798,31088741,"Bo4g120090.1",5,1140,"Bo4g120090",".",11.988596,9.385306,8.299135,"maker-A04-augustus-gene-35.46-mRNA-1",1230,8925,"4","+",3535839,3538297,4,2167,"maker-A04-augustus-gene-35.46",".",2.411335,5.82776,12.657216,"S5",20.956351,-0.554494993754423,"Nonbiased",0.603979958152066,0.396020041847934,0.670878244465738,0.329121755534262
"4861",10296,"C4","+",31094236,31097336,"Bo4g120100.1",9,1260,"Bo4g120100",".",15.992199,12.519539,11.070639,"maker-A04-augustus-gene-35.47-mRNA-1",1850,8926,"4","+",3546103,3549823,9,1704,"maker-A04-augustus-gene-35.47",".",5.737636,13.866828,30.117134,"S5",41.187773,-1.36620713699494,"Nonbiased",0.731215402202008,0.268784597797992,0.682524348297199,0.317475651702801
"4862",10299,"C4","+",31186863,31189024,"Bo4g120200.1",8,1413,"Bo4g120200",".",23.873323,18.689299,16.526367,"maker-A04-augustus-gene-36.52-mRNA-1",2100,8929,"4","+",3622461,3625263,8,2252,"maker-A04-augustus-gene-36.52",".",5.850376,14.1393,30.708912,"S5",47.235279,-0.855361402188912,"Nonbiased",0.650126614050485,0.349873385949515,0.682372186603061,0.317627813396939
"4863",10302,"C4","+",31223517,31225892,"Bo4g120230.1",4,1716,"Bo4g120230",".",3.621212,2.834876,2.506793,"maker-A04-augustus-gene-36.55-mRNA-1",2520,8932,"4","+",3640823,3643949,4,2571,"maker-A04-augustus-gene-36.55",".",1.560701,3.771932,8.192197,"S5",10.69899,-1.39025744375036,"Nonbiased",0.765698164032306,0.234301835967694,0.681379733749187,0.318620266250813
"4864",10303,"C4","+",31231476,31234279,"Bo4g120240.1",6,1488,"Bo4g120240",".",4.880851,3.820988,3.378781,"maker-A04-augustus-gene-36.56-mRNA-1",1190,8933,"4","+",3646666,3649618,6,2104,"maker-A04-augustus-gene-36.56",".",3.134406,7.575293,16.452652,"S5",19.831433,-1.99484507447745,"Nonbiased",0.829624969612635,0.170375030387365,0.678719989733401,0.321280010266599
"4865",10306,"C4","-",31321353,31324063,"Bo4g120390.1",9,1476,"Bo4g120390",".",6.708673,5.251904,4.644095,"maker-A04-augustus-gene-36.65-mRNA-1",2150,8936,"4","-",3682316,3685781,9,2041,"maker-A04-augustus-gene-36.65",".",2.471473,5.973103,12.972883,"S5",17.616978,-1.30781554381664,"Nonbiased",0.73638526426042,0.26361473573958,0.67427936049037,0.32572063950963
"4866",10307,"C4","+",31386295,31387512,"Bo4g120450.1",4,489,"Bo4g120450",".",57.235176,44.806721,39.621189,"maker-A04-augustus-gene-37.38-mRNA-1",768,8937,"4","+",3716738,3718351,4,916,"maker-A04-augustus-gene-37.38",".",3.221947,7.786863,16.912159,"S5",56.533348,1.18129322890641,"Nonbiased",0.299153678285602,0.700846321714398,0.679534270148732,0.320465729851268
"4867",10308,"C4","+",31394398,31394904,"Bo4g120460.1",2,345,"Bo4g120460",".",96.179718,75.294563,66.580643,"maker-A04-snap-gene-37.51-mRNA-1",531,8938,"4","+",3719646,3720509,2,666,"maker-A04-snap-gene-37.51",".",16.2334,39.233192,85.209915,"S5",151.790558,-0.35124372600056,"Nonbiased",0.561365055394289,0.438634944605711,0.680019366858932,0.319980633141068
"4868",10310,"C4","-",31429491,31433256,"Bo4g120500.1",13,2136,"Bo4g120500",".",3.657734,2.863467,2.532075,"maker-A04-augustus-gene-37.47-mRNA-1",3040,8940,"4","-",3743225,3748459,13,3195,"maker-A04-augustus-gene-37.47",".",2.885252,6.973132,15.14483,"S5",17.676905,-2.19248436732738,"Nonbiased",0.856758012785609,0.143241987214391,0.695939905088684,0.304060094911316
"4869",10311,"C4","+",31443061,31447110,"Bo4g120510.1",13,2013,"Bo4g120510",".",55.734131,43.631626,38.582088,"maker-A04-augustus-gene-37.41-mRNA-1",1500,8941,"4","+",3755762,3759105,9,2100,"maker-A04-augustus-gene-37.41",".",5.432219,13.128691,28.513985,"S5",67.096073,0.423448990522105,"Nonbiased",0.424972486839878,0.575027513160122,0.704557055409038,0.295442944590962
"4870",10313,"C4","-",31452608,31454742,"Bo4g120530.1",10,1239,"Bo4g120530",".",6.937853,5.431318,4.802746,"maker-A04-augustus-gene-37.49-mRNA-1",478,8943,"4","-",3761914,3766181,10,3236,"maker-A04-augustus-gene-37.49",".",2.314673,5.594146,12.149833,"S5",16.952579,-1.18023679253161,"Nonbiased",0.716695259169711,0.283304740830289,0.691293614695289,0.308706385304711
"4871",10315,"C4","+",31525563,31527381,"Bo4g120580.1",6,1101,"Bo4g120580",".",13.074477,10.235392,9.050838,"maker-A04-augustus-gene-38.45-mRNA-1",1640,8945,"4","+",3807929,3810109,6,1536,"maker-A04-augustus-gene-38.45",".",3.014369,7.285184,15.822572,"S5",24.87341,-0.743082503089419,"Nonbiased",0.636123957270032,0.363876042729967,0.700066498918295,0.299933501081705
"4872",10317,"C4","-",31556470,31557865,"Bo4g121630.1",3,1134,"Bo4g121630",".",15.507936,12.140431,10.735407,"maker-A04-augustus-gene-38.50-mRNA-1",1670,8947,"4","-",3816673,3819033,4,1689,"maker-A04-augustus-gene-38.50",".",6.668191,16.11581,35.001663,"S5",45.73707,-1.61719567214141,"Nonbiased",0.765279957811027,0.234720042188973,0.703883154188794,0.296116845811206
"4873",10318,"C4","+",31571608,31575000,"Bo4g121640.1",5,2643,"Bo4g121640",".",11.530014,9.026304,7.98168,"maker-A04-augustus-gene-38.46-mRNA-1",3760,8948,"4","+",3823017,3826747,5,3000,"maker-A04-augustus-gene-38.46",".",6.751389,16.316887,35.438374,"S5",43.420054,-2.02040135508866,"Nonbiased",0.816175263162962,0.183824736837038,0.685362338201251,0.314637661798749
"4874",10319,"C4","-",31593066,31595315,"Bo4g121660.1",1,2250,"Bo4g121660",".",16.353333,12.802253,11.320635,"maker-A04-augustus-gene-38.47-mRNA-1",3190,8949,"4","+",3844994,3850307,3,4433,"maker-A04-augustus-gene-38.47",".",9.351923,22.601906,49.088707,"S5",60.409342,-2.02340875625117,"Nonbiased",0.812601252965146,0.187398747034854,0.681937261123888,0.318062738876112
"4875",10320,"C4","-",31618311,31621515,"Bo4g121680.1",7,1098,"Bo4g121680",".",19.361378,15.15711,13.402961,"maker-A04-snap-gene-38.61-mRNA-1",813,8950,"4","-",3870509,3872466,5,1416,"maker-A04-snap-gene-38.61",".",6.843427,16.539326,35.921486,"S5",49.324447,-1.35809518377845,"Nonbiased",0.728269411717885,0.271730588282115,0.683197535124497,0.316802464875503
"4876",10323,"C4","-",31678169,31680523,"Bo4g122740.1",4,1080,"Bo4g122740",".",13.009259,10.184336,9.005692,"maker-A04-augustus-gene-41.61-mRNA-1",1680,8959,"4","-",4114047,4117853,4,1331,"maker-A04-augustus-gene-41.61",".",1.652755,3.99441,8.675392,"S5",17.681084,0.0484289298315047,"Nonbiased",0.490659509337776,0.509340490662224,0.679393028539491,0.320606971460509
"4877",10324,"C4","-",31685348,31687849,"Bo4g122750.1",7,1485,"Bo4g122750",".",24.842424,19.447962,17.197229,"augustus_masked-A04-processed-gene-41.12-mRNA-1",1870,8960,"4","-",4121806,4124799,8,2084,"augustus_masked-A04-processed-gene-41.12",".",4.267271,10.313222,22.399117,"S5",39.596346,-0.362735309205115,"Nonbiased",0.565686465109685,0.434313534890315,0.683242457474006,0.316757542525994
"4878",10325,"C4","-",31710103,31714828,"Bo4g122780.1",14,3432,"Bo4g122780",".",1.547638,1.211573,1.071356,"maker-A04-augustus-gene-41.63-mRNA-1",4960,8961,"4","-",4132035,4139745,15,5622,"maker-A04-augustus-gene-41.63",".",1.919474,4.639021,10.075414,"S5",11.14677,-2.41871319463969,"Nonbiased",0.903886417320892,0.0961135826791079,0.674381082789891,0.325618917210109
"4879",10327,"C4","+",31754440,31755455,"Bo4g122830.1",3,837,"Bo4g122830",".",0,0,0,"maker-A04-augustus-gene-42.65-mRNA-1",1230,8963,"4","+",4203868,4205122,3,1076,"maker-A04-augustus-gene-42.65",".",8.710862,21.052576,45.723743,"S5",45.723743,-5.54608394682869,"Bna Biased",1,0,0.66953027053197,0.33046972946803
"4880",10333,"C4","+",31813874,31815422,"Bo4g122950.1",3,1077,"Bo4g122950",".",42.09935,32.957596,29.143375,"maker-A04-augustus-gene-42.72-mRNA-1",1620,8969,"4","+",4284547,4286500,3,1514,"maker-A04-augustus-gene-42.72",".",26.800077,64.770935,140.674927,"S5",169.818302,-2.23267159677921,"Nonbiased",0.828384958177241,0.171615041822759,0.656958359315328,0.343041640684672
"4881",10335,"C4","-",32006210,32006701,"Bo4g124030.1",1,492,"Bo4g124030",".",15.23374,11.925776,10.545593,"augustus_masked-A04-processed-gene-44.9-mRNA-1",700,8971,"4","-",4416133,4416624,1,492,"augustus_masked-A04-processed-gene-44.9",".",6.3203,15.275022,33.175568,"S5",43.721161,-1.56562304158467,"Nonbiased",0.758798880020592,0.241201119979408,0.654713865481384,0.345286134518616
"4882",10338,"C4","+",32107092,32107496,"Bo4g124120.1",1,405,"Bo4g124120",".",13.639506,10.677726,9.441981,"maker-A04-snap-gene-44.42-mRNA-1",454,8974,"4","+",4455932,4457105,2,534,"maker-A04-snap-gene-44.42",".",6.262859,15.136196,32.874054,"S5",42.316035,-1.6977852182102,"Nonbiased",0.776869902863064,0.223130097136936,0.644957562299763,0.355042437700237
"4883",10339,"C4","+",32115633,32116455,"Bo4g124130.1",3,204,"Bo4g124130",".",244.573532,191.465088,169.306625,"maker-A04-augustus-gene-44.38-mRNA-1",308,8975,"4","+",4476645,4479338,6,1478,"maker-A04-augustus-gene-44.38",".",0,0,0,"S5",169.306625,7.41199074733223,"BnC Biased",0,1,0.640679479029607,0.359320520970393
"4884",10341,"C4","+",32215712,32220135,"Bo4g124210.1",14,1806,"Bo4g124210",".",14.147094,11.075092,9.793361,"snap_masked-A04-processed-gene-46.16-mRNA-1",2390,8977,"4","+",4598731,4603798,17,2459,"snap_masked-A04-processed-gene-46.16",".",1.730756,4.182924,9.084824,"S5",18.878185,0.0979582766836301,"Nonbiased",0.481233974558465,0.518766025441535,0.628499723544706,0.371500276455294
"4885",10344,"C4","+",32299729,32300773,"Bo4g125310.1",4,441,"Bo4g125310",".",123.725624,96.858963,85.649368,"maker-A04-augustus-gene-46.44-mRNA-1",674,8980,"4","+",4626541,4627970,4,967,"maker-A04-augustus-gene-46.44",".",8.691763,21.006418,45.623493,"S5",131.272861,0.8941321325122,"Nonbiased",0.347547030303545,0.652452969696455,0.631056546307472,0.368943453692528
"4886",10346,"C4","+",32309787,32311208,"Bo4g125330.1",1,1422,"Bo4g125330",".",39.872013,31.213919,27.601498,"augustus_masked-A04-processed-gene-46.6-mRNA-1",2110,8982,"4","+",4641014,4642435,1,1422,"augustus_masked-A04-processed-gene-46.6",".",24.21097,58.513535,127.084579,"S5",154.686077,-2.16293417489605,"Nonbiased",0.821564432072319,0.178435567927681,0.619562461453856,0.380437538546144
"4887",10350,"C4","-",32460093,32461385,"Bo4g125400.1",1,1293,"Bo4g125400",".",1.845321,1.444615,1.277428,"maker-A04-augustus-gene-47.40-mRNA-1",1950,8986,"4","-",4755150,4760091,4,2099,"maker-A04-augustus-gene-47.40",".",2.287693,5.52894,12.008213,"S5",13.285641,-2.51394543617941,"Nonbiased",0.903848974994884,0.0961510250051164,0.615480856122407,0.384519143877593
"4888",10352,"C4","+",32476099,32479616,"Bo4g125440.1",12,948,"Bo4g125440",".",60.873661,47.655121,42.139938,"maker-A04-augustus-gene-48.45-mRNA-1",1030,8988,"4","+",4787990,4789989,9,1319,"maker-A04-augustus-gene-48.45",".",46.701542,112.869179,245.138687,"S5",287.278625,-2.51237542390623,"Nonbiased",0.853313353891192,0.146686646108808,0.620046408662426,0.379953591337574
"4889",10353,"C4","-",32482495,32485442,"Bo4g125450.1",2,1323,"Bo4g125450",".",16.627361,13.016777,11.510331,"maker-A04-snap-gene-48.63-mRNA-1",1980,8989,"4","-",4791413,4793769,2,1586,"maker-A04-snap-gene-48.63",".",5.76502,13.933009,30.260874,"S5",41.771205,-1.32123815313515,"Nonbiased",0.724443405451195,0.275556594548805,0.603453909270173,0.396546090729827
"4890",10354,"C4","-",32513786,32514159,"Bo4g125490.1",2,267,"Bo4g125490",".",104.823967,82.061737,72.564644,"maker-A04-augustus-gene-48.50-mRNA-1",402,8990,"4","-",4809031,4809896,2,786,"maker-A04-augustus-gene-48.50",".",15.367377,37.140171,80.664124,"S5",153.228768,-0.150689867530393,"Nonbiased",0.526429371278375,0.473570628721625,0.605196099414574,0.394803900585426
"4891",10355,"C4","-",32516547,32518307,"Bo4g125500.1",7,1284,"Bo4g125500",".",0.46729,0.365819,0.323483,"maker-A04-augustus-gene-48.51-mRNA-1",1810,8991,"4","-",4811491,4814909,9,1916,"maker-A04-augustus-gene-48.51",".",31.622154,76.425026,165.986252,"S5",166.309735,-6.97924585640538,"Bna Biased",0.998054936471398,0.00194506352860222,0.613236500851046,0.386763499148954
"4892",10357,"C4","-",32528527,32529880,"Bo4g125520.1",5,507,"Bo4g125520",".",428.224792,335.237,296.439667,"maker-A04-augustus-gene-48.53-mRNA-1",721,8993,"4","-",4822489,4824138,5,893,"maker-A04-augustus-gene-48.53",".",1.40384,3.392827,7.368825,"S5",303.808492,5.1514281702847,"BnC Biased",0.0242548355099962,0.975745164490004,0.60200919974316,0.39799080025684
"4893",10358,"C4","-",32531556,32533224,"Bo4g125530.1",5,1338,"Bo4g125530",".",3.766336,2.948487,2.607255,"maker-A04-augustus-gene-48.54-mRNA-1",2000,8994,"4","-",4825206,4827741,7,2006,"maker-A04-augustus-gene-48.54",".",1.938464,4.684917,10.175093,"S5",12.782348,-1.63131352046689,"Nonbiased",0.796026911487623,0.203973088512377,0.584874039487448,0.415125960512552
"4894",10359,"C4","+",32536318,32538692,"Bo4g125540.1",6,1914,"Bo4g125540",".",2.045455,1.60129,1.415971,"maker-A04-snap-gene-48.59-mRNA-1",1010,8995,"4","+",4843237,4846221,6,2611,"maker-A04-snap-gene-48.59",".",2.881307,6.963597,15.124123,"S5",16.540094,-2.73854565113166,"Nonbiased",0.914391598983658,0.0856084010163425,0.592549502491122,0.407450497508878
"4895",10362,"C4","-",32603584,32604613,"Bo4g125600.1",4,792,"Bo4g125600",".",2650.156738,2074.682861,1834.577515,"maker-A04-augustus-gene-48.57-mRNA-1",1000,8998,"4","-",4881820,4883159,4,1111,"maker-A04-augustus-gene-48.57",".",0,0,0,"S5",1834.577515,10.842018324267,"BnC Biased",0,1,0.594448831523759,0.405551168476241
"4896",10363,"C4","-",32605475,32612873,"Bo4g125610.1",27,4131,"Bo4g125610",".",5.057767,3.959487,3.501251,"maker-A04-snap-gene-49.89-mRNA-1",6220,8999,"4","-",4885065,4893336,29,4664,"maker-A04-snap-gene-49.89",".",1.415972,3.422148,7.432507,"S5",10.933758,-0.905635595929766,"Nonbiased",0.679776066014997,0.320223933985003,0.584082097599579,0.415917902400421
"4897",10365,"C4","+",32632677,32634137,"Bo4g125640.1",7,918,"Bo4g125640",".",1.886638,1.47696,1.30603,"maker-A04-snap-gene-49.75-mRNA-1",726,9001,"4","+",4915346,4917850,7,1989,"maker-A04-snap-gene-49.75",".",8.431226,20.376747,44.25592,"S5",45.56195,-4.29462333902961,"Bna Biased",0.971335072357526,0.0286649276424736,0.577609033143339,0.422390966856661
"4898",10366,"C4","-",32634561,32634770,"Bo4g125650.1",1,210,"Bo4g125650",".",99.004761,77.506157,68.536285,"augustus_masked-A04-processed-gene-49.17-mRNA-1",327,9002,"4","-",4917432,4917641,1,210,"augustus_masked-A04-processed-gene-49.17",".",0,0,0,"S5",68.536285,6.11969408753179,"BnC Biased",0,1,0.564837044084114,0.435162955915886
"4899",10368,"C4","-",32646057,32646383,"Bo4g125680.1",1,327,"Bo4g125680",".",48.822632,38.220936,33.797585,"augustus_masked-A04-processed-gene-49.19-mRNA-1",398,9004,"4","-",4924273,4925246,3,456,"augustus_masked-A04-processed-gene-49.19",".",14.881581,35.966087,78.114151,"S5",111.911736,-1.18494858540022,"Nonbiased",0.697997848947674,0.302002151052326,0.554522724824293,0.445477275175707
"4900",10369,"C4","+",32646774,32647805,"Bo4g125690.1",1,1032,"Bo4g125690",".",4.034478,3.158403,2.792877,"augustus_masked-A04-processed-gene-49.9-mRNA-1",1420,9005,"4","+",4925619,4926623,1,1005,"augustus_masked-A04-processed-gene-49.9",".",9.220061,22.28322,48.396553,"S5",51.18943,-3.70304587884793,"Bna Biased",0.945440357511307,0.0545596424886935,0.55257018015563,0.44742981984437
