"","TO1000ID","TO1000Chr","TO1000Strand","TO1000Start","TO1000Stop","TO1000_tName","TO1000Exons","TO1000Length","TO1000GeneID","TO1000GeneName","TO1000Cov","TO1000FPKM","TO1000TPM","R500_tName","BlockSize","R500ID","R500Chr","R500Strand","R500Start","R500Stop","R500Exons","R500Length","R500GeneID","R500GeneName","R500Cov","R500FPKM","R500TPM","Generation","SumTPM","L2FC","Bias","R500TPMRatio","TO1000TPMRatio","R500RollMeanTPM","TO1000RollMeanTPM"
"5378",11810,"C4","-",53071917,53073131,"Bo4g195820.1",3,681,"Bo4g195820",".",0,0,0,"maker-A04-augustus-gene-209.117-mRNA-1",993,10394,"4","-",20947151,20948201,3,690,"maker-A04-augustus-gene-209.117",".",13.334815,25.494551,58.321533,"S5",58.321533,-5.89048397560169,"Bna Biased",1,0,0.494693545345811,0.505306454654189
"5379",11811,"C4","+",53073751,53075916,"Bo4g195830.1",9,1518,"Bo4g195830",".",14.921608,10.128125,8.85284,"maker-A04-augustus-gene-209.98-mRNA-1",2130,10395,"4","+",20948496,20953501,10,4049,"maker-A04-augustus-gene-209.98",".",2.37492,4.540559,10.387019,"S5",19.239859,-0.208778579724045,"Nonbiased",0.539869808817206,0.460130191182794,0.499200318572891,0.500799681427109
"5380",11812,"C4","+",53085864,53087862,"Bo4g195870.1",6,1587,"Bo4g195870",".",7.724008,5.242714,4.582576,"maker-A04-augustus-gene-209.99-mRNA-1",2210,10396,"4","+",20955426,20960672,6,4837,"maker-A04-augustus-gene-209.99",".",6.341557,12.12429,27.735619,"S5",32.318195,-2.3638372350678,"Nonbiased",0.858204457272444,0.141795542727556,0.515823929067048,0.484176070932952
"5381",11813,"C4","-",53091250,53091711,"Bo4g195880.1",3,240,"Bo4g195880",".",276.541687,187.704239,164.069412,"maker-A04-augustus-gene-209.120-mRNA-1",372,10398,"4","-",20960920,20961595,3,463,"maker-A04-augustus-gene-209.120",".",0,0,0,"S5",164.069412,7.36692899782535,"BnC Biased",0,1,0.513823285960015,0.486176714039985
"5382",11814,"C4","+",53092177,53093649,"Bo4g195890.1",4,1230,"Bo4g195890",".",0,0,0,"maker-A04-augustus-gene-209.100-mRNA-1",1730,10397,"4","+",20960906,20964885,4,3745,"maker-A04-augustus-gene-209.100",".",2.325831,4.446707,10.172322,"S5",10.172322,-3.48185715445466,"Nonbiased",1,0,0.501666366360827,0.498333633639173
"5383",11815,"C4","-",53094169,53096742,"Bo4g195900.1",6,2061,"Bo4g195900",".",4.863444,3.30109,2.885432,"augustus_masked-A04-processed-gene-209.35-mRNA-1",2860,10399,"4","-",20962957,20966712,6,3256,"augustus_masked-A04-processed-gene-209.35",".",4.252747,8.130737,18.599937,"S5",21.485369,-2.33470209903962,"Nonbiased",0.865702469433967,0.134297530566033,0.495305948102498,0.504694051897502
"5384",11818,"C4","+",53111030,53112503,"Bo4g195940.1",4,861,"Bo4g195940",".",1145.736328,777.674927,679.753845,"maker-A04-augustus-gene-209.103-mRNA-1",1300,10402,"4","+",20982834,20984634,4,1212,"maker-A04-augustus-gene-209.103",".",0,0,0,"S5",679.753845,9.41098941562517,"BnC Biased",0,1,0.475579010761647,0.524420989238353
"5385",11819,"C4","-",53114098,53114867,"Bo4g195950.1",2,684,"Bo4g195950",".",62.061401,42.124523,36.820404,"maker-A04-augustus-gene-209.123-mRNA-1",854,10403,"4","-",20985627,20987136,3,1130,"maker-A04-augustus-gene-209.123",".",517.309509,989.033142,2262.52002,"S5",2299.340424,-5.90325948219095,"Bna Biased",0.983986536479907,0.0160134635200934,0.475579010761647,0.524420989238353
"5386",11821,"C4","-",53123551,53124322,"Bo4g195990.1",3,627,"Bo4g195990",".",12.261563,8.322605,7.274662,"maker-A04-augustus-gene-210.28-mRNA-1",879,10405,"4","-",20989620,20990666,3,909,"maker-A04-augustus-gene-210.28",".",2.048405,3.916302,8.958963,"S5",16.233625,-0.267295143656241,"Nonbiased",0.551876922129223,0.448123077870777,0.475579010761647,0.524420989238353
"5387",11825,"C4","-",53152231,53153271,"Bo4g196040.1",1,1041,"Bo4g196040",".",40.498558,27.488623,24.02739,"maker-A04-snap-gene-210.43-mRNA-1",1420,10409,"4","-",21055426,21057316,2,1372,"maker-A04-snap-gene-210.43",".",2.903542,5.551221,12.699016,"S5",36.726406,0.869435578187959,"Nonbiased",0.345773447039713,0.654226552960287,0.455579010761647,0.544420989238353
"5388",11826,"C4","+",53155466,53159121,"Bo4g196050.1",19,1980,"Bo4g196050",".",9.824142,6.668192,5.828565,"maker-A04-augustus-gene-210.26-mRNA-1",1210,10410,"4","+",21057820,21060114,12,1344,"maker-A04-augustus-gene-210.26",".",8.725691,16.682463,38.162937,"S5",43.991502,-2.51983462505023,"Nonbiased",0.867507024424854,0.132492975575146,0.452801470128252,0.547198529871748
"5389",11829,"C4","-",53220024,53221364,"Bo4g197150.1",1,1341,"Bo4g197150",".",7.697241,5.224545,4.566696,"augustus_masked-A04-processed-gene-211.15-mRNA-1",1800,10413,"4","-",21120740,21122119,1,1380,"augustus_masked-A04-processed-gene-211.15",".",7.972363,15.242192,34.86816,"S5",39.434856,-2.68781053422701,"Nonbiased",0.884196458077595,0.115803541922405,0.444427579167877,0.555572420832123
"5390",11830,"C4","-",53232034,53233032,"Bo4g197170.1",1,999,"Bo4g197170",".",24.820822,16.847273,14.725945,"maker-A04-snap-gene-211.71-mRNA-1",734,10414,"4","+",21126316,21130468,2,4071,"maker-A04-snap-gene-211.71",".",4.311124,8.242347,18.855257,"S5",33.581202,-0.336374320939455,"Nonbiased",0.561482492496844,0.438517507503156,0.444427579167877,0.555572420832123
"5391",11833,"C4","+",53257320,53257721,"Bo4g197210.1",1,402,"Bo4g197210",".",90.708954,61.56921,53.816711,"augustus_masked-A04-processed-gene-211.7-mRNA-1",615,10417,"4","+",21144486,21144887,1,402,"augustus_masked-A04-processed-gene-211.7",".",0,0,0,"S5",53.816711,5.77654386401535,"BnC Biased",0,1,0.443426065854401,0.556573934145599
"5392",11835,"C4","-",53271503,53273226,"Bo4g197250.1",2,1584,"Bo4g197250",".",0.568182,0.385657,0.337097,"maker-A04-augustus-gene-211.64-mRNA-1",2410,10419,"4","-",21154298,21156511,2,2083,"maker-A04-augustus-gene-211.64",".",52.328812,100.046356,228.866821,"S5",229.203918,-7.42555030224988,"Bna Biased",0.998529270341705,0.00147072965829493,0.443426065854401,0.556573934145599
"5393",11837,"C4","+",53320774,53321133,"Bo4g197270.1",1,360,"Bo4g197270",".",41.802776,28.373869,24.801168,"augustus_masked-A04-processed-gene-212.0-mRNA-1",549,10421,"4","+",21200900,21201259,1,360,"augustus_masked-A04-processed-gene-212.0",".",0,0,0,"S5",24.801168,4.68936447176327,"BnC Biased",0,1,0.423426065854401,0.576573934145599
"5394",11838,"C4","-",53323086,53326110,"Bo4g197280.1",11,1791,"Bo4g197280",".",7.274706,4.937747,4.31601,"snap_masked-A04-processed-gene-212.31-mRNA-1",2680,10422,"4","-",21202717,21206314,12,2366,"snap_masked-A04-processed-gene-212.31",".",5.015835,9.589668,21.937403,"S5",26.253413,-2.1092863333572,"Nonbiased",0.835601946306943,0.164398053693057,0.408256290516655,0.591743709483345
"5395",11843,"C4","+",53379416,53384021,"Bo4g197350.1",8,2586,"Bo4g197350",".",21.635628,14.685304,12.836201,"maker-A04-augustus-gene-212.37-mRNA-1",2030,10427,"4","+",21248320,21250541,5,1428,"maker-A04-augustus-gene-212.37",".",2.039687,3.899634,8.920834,"S5",21.757035,0.479914565442199,"Nonbiased",0.410020666878552,0.589979333121448,0.396503212885112,0.603496787114888
"5396",11844,"C4","+",53385078,53386457,"Bo4g197360.1",4,933,"Bo4g197360",".",0,0,0,"augustus_masked-A04-processed-gene-212.5-mRNA-1",1210,10428,"4","+",21251782,21257973,11,2954,"augustus_masked-A04-processed-gene-212.5",".",6.035168,11.538511,26.395586,"S5",26.395586,-4.7758715585514,"Bna Biased",1,0,0.390883137013302,0.609116862986698
"5397",11855,"C4","-",53509460,53510691,"Bo4g198560.1",3,999,"Bo4g198560",".",0,0,0,"maker-A04-augustus-gene-213.62-mRNA-1",1390,10439,"4","-",21354260,21357467,3,2994,"maker-A04-augustus-gene-213.62",".",16.555386,31.651894,72.40712,"S5",72.40712,-6.19784809651877,"Bna Biased",1,0,0.389403103438562,0.610596896561438
"5398",11856,"C4","+",53526611,53526988,"Bo4g198610.1",1,378,"Bo4g198610",".",3092.404785,2098.987061,1834.692749,"augustus_masked-A04-processed-gene-213.9-mRNA-1",553,10440,"4","+",21366904,21367290,1,387,"augustus_masked-A04-processed-gene-213.9",".",0,0,0,"S5",1834.692749,10.8421088910237,"BnC Biased",0,1,0.374207172843283,0.625792827156717
"5399",11857,"C4","+",53528905,53536767,"Bo4g198620.1",24,4671,"Bo4g198620",".",1.897138,1.287693,1.125553,"snap_masked-A04-processed-gene-213.38-mRNA-1",5090,10441,"4","+",21368784,21378777,26,6608,"snap_masked-A04-processed-gene-213.38",".",28.221851,53.956764,123.431915,"S5",124.557468,-5.87137452069777,"Bna Biased",0.990963584776788,0.00903641522321247,0.370835310951214,0.629164689048786
"5400",11859,"C4","+",53581426,53582336,"Bo4g198700.1",2,627,"Bo4g198700",".",0,0,0,"augustus_masked-A04-processed-gene-214.1-mRNA-1",533,10443,"4","+",21392290,21392637,1,348,"augustus_masked-A04-processed-gene-214.1",".",4.727012,9.037476,20.674198,"S5",20.674198,-4.43790670596634,"Bna Biased",1,0,0.363829240676437,0.636170759323563
"5401",11862,"C4","+",53641487,53643797,"Bo4g199730.1",7,1044,"Bo4g199730",".",30.350574,20.600622,18.006691,"snap_masked-A04-processed-gene-214.37-mRNA-1",1350,10446,"4","+",21449446,21452116,9,1549,"snap_masked-A04-processed-gene-214.37",".",0,0,0,"S5",18.006691,4.24843548045488,"BnC Biased",0,1,0.344769373097309,0.655230626902691
"5402",11863,"C4","-",53646979,53647590,"Bo4g199750.1",1,612,"Bo4g199750",".",42.382355,28.767263,25.145027,"augustus_masked-A04-processed-gene-214.16-mRNA-1",947,10447,"4","-",21454982,21455593,1,612,"augustus_masked-A04-processed-gene-214.16",".",0.129085,0.246795,0.56457,"S5",25.709597,4.06269844769725,"BnC Biased",0.021959504071573,0.978040495928427,0.335290191430659,0.66470980856934
"5403",11864,"C4","-",53663338,53664102,"Bo4g200780.1",3,606,"Bo4g200780",".",53.70462,36.452312,31.862411,"maker-A04-snap-gene-214.107-mRNA-1",840,10448,"4","-",21463367,21466123,6,2378,"maker-A04-snap-gene-214.107",".",0.924306,1.767161,4.042572,"S5",35.904983,2.70420664613843,"Nonbiased",0.112590834536811,0.887409165463189,0.31529019143066,0.68470980856934
"5404",11867,"C4","+",53674924,53675859,"Bo4g200810.1",3,753,"Bo4g200810",".",106.444885,72.250061,63.152683,"maker-A04-augustus-gene-214.78-mRNA-1",1050,10451,"4","+",21480720,21482107,3,1208,"maker-A04-augustus-gene-214.78",".",4.200236,8.030342,18.370274,"S5",81.522957,1.72766524155114,"Nonbiased",0.225338661354004,0.774661338645996,0.304492795254315,0.695507204745685
"5405",11868,"C4","-",53687095,53691534,"Bo4g200820.1",19,2253,"Bo4g200820",".",41.77383,28.354221,24.783995,"maker-A04-augustus-gene-214.87-mRNA-1",1430,10452,"4","-",21482474,21487626,21,3144,"maker-A04-augustus-gene-214.87",".",27.89987,53.341171,122.023682,"S5",146.807677,-2.2543883415471,"Nonbiased",0.831180524707846,0.168819475292154,0.287328706108867,0.712671293891133
"5406",11870,"C4","-",53696432,53707318,"Bo4g200840.1",20,7407,"Bo4g200840",".",2.267209,1.538881,1.345112,"maker-A04-snap-gene-214.110-mRNA-1",8840,10454,"4","-",21490340,21501657,22,7846,"maker-A04-snap-gene-214.110",".",2.24951,4.300791,9.838522,"S5",11.183634,-2.20843930529098,"Nonbiased",0.879724962387002,0.120275037612998,0.287328706108867,0.712671293891133
"5407",11873,"C5","-",14292,16704,"Bo5g001000.1",3,1512,"Bo5g001000",".",35.444447,24.058117,21.028835,"maker-A10-snap-gene-2.60-mRNA-1",2180,24180,"A10","+",212719,215287,4,1718,"maker-A10-snap-gene-2.60",".",0,0,0,"S5",21.028835,4.4613212946849,"BnC Biased",0,1,0.267328706108866,0.732671293891134
"5408",11874,"C5","+",23650,25048,"Bo5g001020.1",6,768,"Bo5g001020",".",49.998695,33.936897,29.663725,"snap_masked-A10-processed-gene-2.19-mRNA-1",993,24179,"A10","-",199137,200913,8,1090,"snap_masked-A10-processed-gene-2.19",".",0,0,0,"S5",29.663725,4.93846105974438,"BnC Biased",0,1,0.250014656720187,0.749985343279813
"5409",11878,"C5","+",49443,52600,"Bo5g001090.1",17,1284,"Bo5g001090",".",41.430691,28.121315,24.580414,"augustus_masked-A10-processed-gene-1.24-mRNA-1",1900,24175,"A10","-",172556,179235,29,2783,"augustus_masked-A10-processed-gene-1.24",".",0,0,0,"S5",24.580414,4.67696770824349,"BnC Biased",0,1,0.250014656720187,0.749985343279813
"5410",11879,"C5","+",54038,55093,"Bo5g001100.1",3,861,"Bo5g001100",".",70.321716,47.731262,41.721172,"maker-A10-augustus-gene-1.83-mRNA-1",1230,24174,"A10","-",170617,172109,3,1296,"maker-A10-augustus-gene-1.83",".",0,0,0,"S5",41.721172,5.41687932092488,"BnC Biased",0,1,0.230334925990589,0.769665074009411
"5411",11882,"C5","+",69195,74622,"Bo5g001160.1",20,3468,"Bo5g001160",".",50.124565,34.022331,29.738401,"snap_masked-A10-processed-gene-1.53-mRNA-1",4200,24171,"A10","-",153822,159914,22,4198,"snap_masked-A10-processed-gene-1.53",".",0,0,0,"S5",29.738401,4.94197021341733,"BnC Biased",0,1,0.219297387548005,0.780702612451995
"5412",11887,"C5","+",135197,136464,"Bo5g001240.1",2,1206,"Bo5g001240",".",57.499172,39.027885,34.113682,"maker-A10-augustus-gene-0.55-mRNA-1",1700,24166,"A10","-",67992,69646,2,1574,"maker-A10-augustus-gene-0.55",".",0,0,0,"S5",34.113682,5.13396137918988,"BnC Biased",0,1,0.21238191860721,0.78761808139279
"5413",11888,"C5","-",137037,137771,"Bo5g001250.1",1,735,"Bo5g001250",".",17.8517,12.116941,10.591234,"augustus_masked-A10-processed-gene-0.4-mRNA-1",1010,24165,"A10","+",66995,67720,1,726,"augustus_masked-A10-processed-gene-0.4",".",0,0,0,"S5",10.591234,3.53496225837693,"BnC Biased",0,1,0.195031778118713,0.804968221881287
"5414",11892,"C5","+",196230,197837,"Bo5g001350.1",2,1539,"Bo5g001350",".",90.396355,61.357033,53.631248,"augustus_masked-A10-processed-gene-0.7-mRNA-1",2310,24161,"A10","-",12145,19251,19,4245,"augustus_masked-A10-processed-gene-0.7",".",0,0,0,"S5",53.631248,5.7716544753248,"BnC Biased",0,1,0.177347848957161,0.822652151042839
"5415",11894,"C5","-",225214,227194,"Bo5g002380.1",2,1668,"Bo5g002380",".",23.221823,15.761943,13.777274,"maker-A10-snap-gene-2.65-mRNA-1",2500,24181,"A10","-",219785,222531,2,2399,"maker-A10-snap-gene-2.65",".",0,0,0,"S5",13.777274,3.88530825142118,"BnC Biased",0,1,0.166118199107224,0.833881800892776
"5416",11897,"C5","-",241269,242306,"Bo5g002410.1",1,1038,"Bo5g002410",".",102.071289,69.281464,60.557873,"maker-A10-augustus-gene-2.51-mRNA-1",1510,24184,"A10","-",253708,255883,3,1606,"maker-A10-augustus-gene-2.51",".",0,0,0,"S5",60.557873,5.94387147818822,"BnC Biased",0,1,0.166118199107224,0.833881800892776
"5417",11900,"C5","+",260727,262141,"Bo5g002450.1",3,534,"Bo5g002450",".",48.96442,33.234875,29.050098,"maker-A10-augustus-gene-2.46-mRNA-1",805,24187,"A10","+",278452,280579,3,1207,"maker-A10-augustus-gene-2.46",".",0,0,0,"S5",29.050098,4.90929779077835,"BnC Biased",0,1,0.14614761370039,0.85385238629961
"5418",11907,"C5","-",292786,293581,"Bo5g002530.1",3,564,"Bo5g002530",".",40.315601,27.364441,23.91884,"maker-A10-augustus-gene-3.65-mRNA-1",794,24194,"A10","-",307593,308901,3,1044,"maker-A10-augustus-gene-3.65",".",0,0,0,"S5",23.91884,4.63916500573727,"BnC Biased",0,1,0.14614761370039,0.85385238629961
"5419",11909,"C5","+",299540,308340,"Bo5g002550.1",23,5520,"Bo5g002550",".",44.140186,29.9604,26.187931,"maker-A10-augustus-gene-3.59-mRNA-1",7460,24196,"A10","+",316791,326364,25,6063,"maker-A10-augustus-gene-3.59",".",0,0,0,"S5",26.187931,4.76489446141688,"BnC Biased",0,1,0.129435574774251,0.870564425225749
"5420",11911,"C5","-",311014,312459,"Bo5g002570.1",1,1446,"Bo5g002570",".",18.061548,12.259377,10.715735,"augustus_masked-A10-processed-gene-3.14-mRNA-1",1190,24198,"A10","-",328657,330952,2,933,"augustus_masked-A10-processed-gene-3.14",".",0,0,0,"S5",10.715735,3.55037556104678,"BnC Biased",0,1,0.12123516143668,0.87876483856332
"5421",11914,"C5","+",342190,342756,"Bo5g002600.1",1,567,"Bo5g002600",".",39.273369,26.657021,23.300495,"snap_masked-A10-processed-gene-3.28-mRNA-1",848,24201,"A10","+",345310,345876,1,567,"snap_masked-A10-processed-gene-3.28",".",0,0,0,"S5",23.300495,4.60291379665141,"BnC Biased",0,1,0.10123516143668,0.89876483856332
"5422",11916,"C5","-",347585,348626,"Bo5g002620.1",3,474,"Bo5g002620",".",29.090717,19.745487,17.259232,"maker-A10-augustus-gene-3.68-mRNA-1",723,24203,"A10","-",353162,354779,3,933,"maker-A10-augustus-gene-3.68",".",0,0,0,"S5",17.259232,4.19055418041253,"BnC Biased",0,1,0.0812351614366805,0.91876483856332
"5423",11920,"C5","-",364727,365806,"Bo5g002670.1",5,618,"Bo5g002670",".",18.2589,12.393331,10.832822,"snap_masked-A10-processed-gene-3.56-mRNA-1",740,24207,"A10","-",378752,380949,6,1794,"snap_masked-A10-processed-gene-3.56",".",0,0,0,"S5",10.832822,3.56472227675509,"BnC Biased",0,1,0.0812351614366805,0.91876483856332
"5424",11923,"C5","+",381556,382176,"Bo5g002710.1",3,342,"Bo5g002710",".",404.839172,274.786865,240.187012,"maker-A10-augustus-gene-4.48-mRNA-1",533,24210,"A10","+",395941,397113,4,736,"maker-A10-augustus-gene-4.48",".",0,0,0,"S5",240.187012,7.91400840950154,"BnC Biased",0,1,0.0614158897411447,0.938584110258855
"5425",11924,"C5","+",382763,384273,"Bo5g002720.1",3,1281,"Bo5g002720",".",99.669785,67.651428,59.133083,"augustus_masked-A10-processed-gene-4.2-mRNA-1",1830,24211,"A10","+",397271,400583,6,2547,"augustus_masked-A10-processed-gene-4.2",".",0,0,0,"S5",59.133083,5.91008702173649,"BnC Biased",0,1,0.0414158897411447,0.958584110258855
"5426",11935,"C5","-",541690,544456,"Bo5g002970.1",11,1494,"Bo5g002970",".",49.89558,33.866905,29.602547,"maker-A10-augustus-gene-5.66-mRNA-1",2130,24222,"A10","-",576610,579687,11,1830,"maker-A10-augustus-gene-5.66",".",0,0,0,"S5",29.602547,4.93557982595404,"BnC Biased",0,1,0.0414158897411447,0.958584110258855
"5427",11938,"C5","-",558311,559598,"Bo5g003020.1",6,828,"Bo5g003020",".",18.871981,12.809463,11.196556,"augustus_masked-A10-processed-gene-6.6-mRNA-1",1180,24225,"A10","-",604399,606631,7,1502,"augustus_masked-A10-processed-gene-6.6",".",0,0,0,"S5",11.196556,3.60840191946533,"BnC Biased",0,1,0.0409766996597133,0.959023300340287
"5428",11939,"C5","+",566586,569225,"Bo5g003060.1",9,1614,"Bo5g003060",".",290.224304,196.991379,172.18718,"maker-A10-augustus-gene-6.50-mRNA-1",2400,24226,"A10","+",623901,627094,9,2219,"maker-A10-augustus-gene-6.50",".",0,0,0,"S5",172.18718,7.4361883297992,"BnC Biased",0,1,0.038724882968977,0.961275117031023
"5429",11948,"C5","-",643031,646137,"Bo5g003200.1",13,1194,"Bo5g003200",".",44.779522,30.39435,26.56724,"maker-A10-augustus-gene-7.52-mRNA-1",985,24235,"A10","-",704628,706196,7,988,"maker-A10-augustus-gene-7.52",".",0,0,0,"S5",26.56724,4.7848829285164,"BnC Biased",0,1,0.034218109741897,0.965781890258103
"5430",11949,"C5","+",654571,656421,"Bo5g003220.1",9,996,"Bo5g003220",".",555.200806,376.845673,329.395081,"maker-A10-snap-gene-7.60-mRNA-1",1210,24236,"A10","+",716151,718386,10,879,"maker-A10-snap-gene-7.60",".",0,0,0,"S5",329.395081,8.36804839750747,"BnC Biased",0,1,0.01759449924774,0.98240550075226
"5431",11957,"C5","-",716431,717686,"Bo5g003370.1",5,657,"Bo5g003370",".",660.81134,448.529419,392.052734,"maker-A10-augustus-gene-8.71-mRNA-1",976,24244,"A10","-",791918,793589,5,1006,"maker-A10-augustus-gene-8.71",".",0,0,0,"S5",392.052734,8.61857907471783,"BnC Biased",0,1,0,1
"5432",11960,"C5","-",730994,731373,"Bo5g003400.1",2,297,"Bo5g003400",".",2221.515381,1507.866089,1318.002686,"maker-A10-augustus-gene-8.73-mRNA-1",433,24247,"A10","-",806297,807082,2,696,"maker-A10-augustus-gene-8.73",".",0,0,0,"S5",1318.002686,10.36523178714,"BnC Biased",0,1,0,1
"5433",11961,"C5","-",732528,733081,"Bo5g003410.1",2,378,"Bo5g003410",".",316.296295,214.687897,187.655411,"maker-A10-augustus-gene-8.74-mRNA-1",571,24248,"A10","-",807490,808359,2,733,"maker-A10-augustus-gene-8.74",".",0,0,0,"S5",187.655411,7.55960966978447,"BnC Biased",0,1,0,1
"5434",11964,"C5","-",741749,742676,"Bo5g003440.1",3,585,"Bo5g003440",".",35.601707,24.164858,21.122135,"maker-A10-augustus-gene-8.76-mRNA-1",879,24251,"A10","-",826401,827605,3,800,"maker-A10-augustus-gene-8.76",".",0,0,0,"S5",21.122135,4.46741872120479,"BnC Biased",0,1,0,1
"5435",11965,"C5","-",743421,744733,"Bo5g003450.1",6,777,"Bo5g003450",".",53.566418,36.358509,31.780416,"maker-A10-augustus-gene-8.77-mRNA-1",1010,24252,"A10","-",827732,829337,6,1118,"maker-A10-augustus-gene-8.77",".",0,0,0,"S5",31.780416,5.03476225796808,"BnC Biased",0,1,0,1
"5436",11969,"C5","-",816516,819635,"Bo5g003520.1",7,1374,"Bo5g003520",".",19.971786,13.555963,11.84906,"maker-A10-snap-gene-8.104-mRNA-1",1080,24256,"A10","-",860073,862926,10,1263,"maker-A10-snap-gene-8.104",".",0,0,0,"S5",11.84906,3.68359091477791,"BnC Biased",0,1,0,1
"5437",11972,"C5","-",849642,851834,"Bo5g003580.1",6,1068,"Bo5g003580",".",32.019665,21.733528,18.996944,"maker-A10-augustus-gene-9.74-mRNA-1",1480,24259,"A10","-",896839,899510,6,1683,"maker-A10-augustus-gene-9.74",".",0,0,0,"S5",18.996944,4.32170763424149,"BnC Biased",0,1,0,1
"5438",11977,"C5","+",891032,892744,"Bo5g003660.1",6,525,"Bo5g003660",".",83.220947,56.486687,49.374149,"maker-A10-augustus-gene-9.68-mRNA-1",791,24264,"A10","+",946757,948583,6,791,"maker-A10-augustus-gene-9.68",".",0,0,0,"S5",49.374149,5.65461165644161,"BnC Biased",0,1,0,1
"5439",11978,"C5","+",895437,896102,"Bo5g003670.1",1,666,"Bo5g003670",".",17.247747,11.707006,10.232916,"augustus_masked-A10-processed-gene-9.8-mRNA-1",855,24265,"A10","+",951712,952359,1,648,"augustus_masked-A10-processed-gene-9.8",".",0,0,0,"S5",10.232916,3.48966058653048,"Nonbiased",0,1,0,1
"5440",11982,"C5","+",923393,925975,"Bo5g003740.1",1,2583,"Bo5g003740",".",32.949284,22.364511,19.548479,"maker-A10-snap-gene-9.91-mRNA-1",3500,24269,"A10","+",970004,984250,10,4994,"maker-A10-snap-gene-9.91",".",0,0,0,"S5",19.548479,4.3609597043482,"BnC Biased",0,1,0,1
"5441",11983,"C5","-",927686,928776,"Bo5g003760.1",3,438,"Bo5g003760",".",96.990868,65.833099,57.543705,"maker-A10-augustus-gene-9.81-mRNA-1",424,24270,"A10","-",985686,986975,3,581,"maker-A10-augustus-gene-9.81",".",0,0,0,"S5",57.543705,5.87144214599762,"BnC Biased",0,1,0,1
"5442",11988,"C5","+",953497,954788,"Bo5g003860.1",6,471,"Bo5g003860",".",44.590233,30.265871,26.454937,"maker-A10-augustus-gene-10.76-mRNA-1",411,24275,"A10","+",1020119,1021977,6,1073,"maker-A10-augustus-gene-10.76",".",0,0,0,"S5",26.454937,4.77899369566537,"BnC Biased",0,1,0,1
"5443",11991,"C5","-",965021,965859,"Bo5g003890.1",2,741,"Bo5g003890",".",21.136301,14.346382,12.539956,"maker-A10-augustus-gene-10.82-mRNA-1",794,24278,"A10","-",1033496,1035036,3,1323,"maker-A10-augustus-gene-10.82",".",0,0,0,"S5",12.539956,3.75915114556652,"BnC Biased",0,1,0,1
"5444",11992,"C5","-",966979,968732,"Bo5g003900.1",7,1176,"Bo5g003900",".",438.100372,297.363068,259.920563,"maker-A10-augustus-gene-10.83-mRNA-1",1230,24279,"A10","-",1035821,1037882,6,1417,"maker-A10-augustus-gene-10.83",".",0,0,0,"S5",259.920563,8.02746683637972,"BnC Biased",0,1,0,1
"5445",11997,"C5","+",990361,990879,"Bo5g003960.1",1,519,"Bo5g003960",".",3392.928711,2302.969482,2012.990601,"augustus_masked-A10-processed-gene-10.13-mRNA-1",740,24284,"A10","+",1076295,1076822,1,528,"augustus_masked-A10-processed-gene-10.13",".",0,0,0,"S5",2012.990601,10.9758412351754,"BnC Biased",0,1,0,1
"5446",11999,"C5","+",1002958,1004837,"Bo5g003990.1",5,1320,"Bo5g003990",".",448.051544,304.117493,265.824493,"snap_masked-A10-processed-gene-10.47-mRNA-1",1710,24286,"A10","+",1085472,1087536,6,1498,"snap_masked-A10-processed-gene-10.47",".",0,0,0,"S5",265.824493,8.05974729373263,"BnC Biased",0,1,0,1
"5447",12008,"C5","-",1055741,1056403,"Bo5g004110.1",1,663,"Bo5g004110",".",26.016592,17.658909,15.435383,"maker-A10-augustus-gene-12.61-mRNA-1",927,24295,"A10","+",1207010,1208715,2,1619,"maker-A10-augustus-gene-12.61",".",0,0,0,"S5",15.435383,4.03873317137023,"BnC Biased",0,1,0,1
"5448",12011,"C5","-",1092167,1094764,"Bo5g004190.1",9,1608,"Bo5g004190",".",55.054108,37.368282,32.663052,"maker-A10-snap-gene-12.88-mRNA-1",2380,24297,"A10","-",1240076,1251991,16,3564,"maker-A10-snap-gene-12.88",".",0,0,0,"S5",32.663052,5.07309407683327,"BnC Biased",0,1,0,1
"5449",12014,"C5","-",1112835,1114501,"Bo5g004220.1",11,636,"Bo5g004220",".",31.172955,21.158817,18.4946,"maker-A10-augustus-gene-12.72-mRNA-1",963,24301,"A10","-",1273256,1275994,11,1072,"maker-A10-augustus-gene-12.72",".",0,0,0,"S5",18.4946,4.28500264798471,"BnC Biased",0,1,0,1
"5450",12027,"C5","+",1225595,1226949,"Bo5g004400.1",5,675,"Bo5g004400",".",132.789627,90.131706,78.782753,"maker-A10-augustus-gene-14.55-mRNA-1",1010,24314,"A10","+",1400030,1401850,5,1110,"maker-A10-augustus-gene-14.55",".",0,0,0,"S5",78.782753,6.31800500110163,"BnC Biased",0,1,0,1
"5451",12029,"C5","-",1243179,1243811,"Bo5g004440.1",3,465,"Bo5g004440",".",206.997849,140.500946,122.809753,"maker-A10-augustus-gene-14.63-mRNA-1",623,24316,"A10","-",1412526,1413491,3,784,"maker-A10-augustus-gene-14.63",".",0,0,0,"S5",122.809753,6.95198115578506,"BnC Biased",0,1,0,1
