"","TO1000ID","TO1000Chr","TO1000Strand","TO1000Start","TO1000Stop","TO1000_tName","TO1000Exons","TO1000Length","TO1000GeneID","TO1000GeneName","TO1000Cov","TO1000FPKM","TO1000TPM","R500_tName","BlockSize","R500ID","R500Chr","R500Strand","R500Start","R500Stop","R500Exons","R500Length","R500GeneID","R500GeneName","R500Cov","R500FPKM","R500TPM","Generation","SumTPM","L2FC","Bias","R500TPMRatio","TO1000TPMRatio","R500RollMeanTPM","TO1000RollMeanTPM"
"6140",12837,"C5","-",9557837,9559324,"Bo5g027420.1",2,1272,"Bo5g027420",".",17.058174,11.80498,10.559888,"maker-A06-augustus-gene-77.44-mRNA-1",1820,13819,"6","-",7724879,7728448,2,3355,"maker-A06-augustus-gene-77.44",".",15.942149,30.79073,67.96701,"S5",78.526898,-2.5767790013407,"Nonbiased",0.865525211501414,0.134474788498586,0.562649535786941,0.437350464213059
"6141",12840,"C5","-",9596827,9599972,"Bo5g027460.1",8,2172,"Bo5g027460",".",10.622007,7.35088,6.575569,"maker-A06-snap-gene-77.62-mRNA-1",3190,13822,"6","-",7745664,7753156,9,6474,"maker-A06-snap-gene-77.62",".",2.159726,4.171303,9.207675,"S5",15.783244,-0.430228142880776,"Nonbiased",0.583382921787181,0.416617078212819,0.567046729771756,0.432953270228244
"6142",12841,"C5","+",9601896,9603443,"Bo5g027470.1",1,1548,"Bo5g027470",".",6.205427,4.294419,3.841479,"augustus_masked-A06-processed-gene-77.6-mRNA-1",2230,13823,"6","+",7756468,7757988,1,1521,"augustus_masked-A06-processed-gene-77.6",".",2.076266,4.010108,8.851855,"S5",12.693334,-1.02494755758935,"Nonbiased",0.697362489634323,0.302637510365677,0.575139103818491,0.424860896181509
"6143",12842,"C5","-",9609868,9612707,"Bo5g027480.1",17,1464,"Bo5g027480",".",52.711063,36.478294,32.630863,"maker-A06-augustus-gene-78.58-mRNA-1",2270,13824,"6","-",7822976,7826363,17,1979,"maker-A06-augustus-gene-78.58",".",3.720743,7.186257,15.862842,"S5",48.493705,0.995938097098751,"Nonbiased",0.327111364248205,0.672888635751795,0.578990256882776,0.421009743117224
"6144",12846,"C5","+",9681236,9683618,"Bo5g027590.1",2,2154,"Bo5g027590",".",16.761374,11.599582,10.376153,"maker-A06-augustus-gene-78.53-mRNA-1",2990,13828,"6","+",7844341,7847260,2,2647,"maker-A06-augustus-gene-78.53",".",10.346436,19.983147,44.110512,"S5",54.486665,-1.98745088732634,"Nonbiased",0.809565276201067,0.190434723798933,0.573776989961584,0.426223010038416
"6145",12848,"C5","+",9695073,9696576,"Bo5g027610.1",5,927,"Bo5g027610",".",90.758362,62.80864,56.184097,"maker-A06-augustus-gene-78.55-mRNA-1",965,13830,"6","+",7860768,7863669,5,1724,"maker-A06-augustus-gene-78.55",".",2.691692,5.198745,11.475634,"S5",67.659731,2.19650085287059,"Nonbiased",0.169608034652104,0.830391965347897,0.573199639130479,0.426800360869521
"6146",12849,"C5","+",9706451,9708150,"Bo5g027630.1",8,1074,"Bo5g027630",".",49.7635,34.438454,30.806168,"maker-A06-augustus-gene-78.57-mRNA-1",1620,13831,"6","+",7867631,7869825,8,1449,"maker-A06-augustus-gene-78.57",".",3.830606,7.398448,16.331226,"S5",47.137394,0.875932853326175,"Nonbiased",0.346460094930153,0.653539905069847,0.5716701705094,0.4283298294906
"6147",12851,"C5","-",9744931,9750688,"Bo5g027660.1",21,2805,"Bo5g027660",".",48.493206,33.559357,30.019793,"maker-A06-augustus-gene-79.58-mRNA-1",4190,13833,"6","-",7887635,7894092,22,3276,"maker-A06-augustus-gene-79.58",".",6.225747,12.024432,26.542559,"S5",56.562352,0.171526451484971,"Nonbiased",0.469261939461075,0.530738060538925,0.56249440997159,0.43750559002841
"6148",12852,"C5","-",9755580,9756930,"Bo5g027670.1",2,975,"Bo5g027670",".",0.921026,0.637389,0.570163,"maker-A06-augustus-gene-79.59-mRNA-1",1490,13834,"6","-",7901181,7902945,2,1411,"maker-A06-augustus-gene-79.59",".",2.742101,5.296104,11.690545,"S5",12.260708,-3.01476778812162,"Nonbiased",0.953496731183876,0.0465032688161238,0.559371238083919,0.440628761916081
"6149",12853,"C5","-",9757868,9759501,"Bo5g027680.1",8,1026,"Bo5g027680",".",18.940544,13.107661,11.725172,"augustus_masked-A06-processed-gene-79.11-mRNA-1",1010,13835,"6","-",7903324,7905497,7,1665,"augustus_masked-A06-processed-gene-79.11",".",7.262073,14.025996,30.960783,"S5",42.685955,-1.32861759631423,"Nonbiased",0.725315457976751,0.274684542023249,0.565804340025717,0.434195659974283
"6150",12854,"C5","-",9760070,9761871,"Bo5g027690.1",4,1554,"Bo5g027690",".",18.231659,12.617082,11.286335,"maker-A06-augustus-gene-79.61-mRNA-1",1910,13836,"6","-",7905713,7909308,5,2828,"maker-A06-augustus-gene-79.61",".",4.237257,8.183855,18.064922,"S5",29.351257,-0.633866003035252,"Nonbiased",0.615473538322396,0.384526461677604,0.577052772482794,0.422947227517206
"6151",12855,"C5","-",9766385,9771943,"Bo5g027700.1",7,4425,"Bo5g027700",".",24.136103,16.703207,14.941489,"maker-A06-augustus-gene-79.62-mRNA-1",3930,13837,"6","-",7911434,7918014,8,5934,"maker-A06-augustus-gene-79.62",".",16.354708,31.587545,69.725899,"S5",84.667388,-2.14945222068318,"Nonbiased",0.823527223964911,0.176472776035089,0.587625469476379,0.412374530523621
"6152",12856,"C5","-",9772589,9773311,"Bo5g027710.1",3,360,"Bo5g027710",".",52.472225,36.313007,32.483009,"augustus_masked-A06-processed-gene-79.15-mRNA-1",414,13838,"6","-",7924198,7925139,3,649,"augustus_masked-A06-processed-gene-79.15",".",14.11222,27.256397,60.165379,"S5",92.648388,-0.869286101996813,"Nonbiased",0.649394774143291,0.350605225856709,0.579929109589541,0.420070890410459
"6153",12857,"C5","+",9776803,9781953,"Bo5g027730.1",2,1149,"Bo5g027730",".",3.158399,2.185746,1.955212,"augustus_masked-A06-processed-gene-79.4-mRNA-1",1610,13839,"6","+",7925513,7929373,3,3206,"augustus_masked-A06-processed-gene-79.4",".",11.645794,22.492733,49.650131,"S5",51.605343,-4.0992324655777,"Bna Biased",0.962112217721332,0.0378877822786683,0.587481049103652,0.412518950896348
"6154",12858,"C5","+",9786736,9787746,"Bo5g027740.1",1,1011,"Bo5g027740",".",4.500494,3.114533,2.786037,"maker-A06-augustus-gene-79.54-mRNA-1",1440,13840,"6","+",7935007,7936508,2,1431,"maker-A06-augustus-gene-79.54",".",2.091544,4.039616,8.91699,"S5",11.703027,-1.38921379074127,"Nonbiased",0.761938770200222,0.238061229799777,0.590955497173251,0.409044502826749
"6155",12860,"C5","-",9803638,9804917,"Bo5g027760.1",2,1044,"Bo5g027760",".",1.199234,0.829921,0.742388,"maker-A06-augustus-gene-79.64-mRNA-1",1580,13842,"6","-",7959684,7961690,3,1670,"maker-A06-augustus-gene-79.64",".",2.364248,4.566318,10.079624,"S5",10.822012,-2.66877109434451,"Nonbiased",0.931400186952297,0.0685998130477031,0.591716015293815,0.408283984706185
"6156",12861,"C5","+",9812454,9813593,"Bo5g027770.1",2,1065,"Bo5g027770",".",24.713615,17.102871,15.299001,"maker-A06-augustus-gene-79.56-mRNA-1",1560,13843,"6","+",7968817,7970611,3,1476,"maker-A06-augustus-gene-79.56",".",10.686152,20.639277,45.558842,"S5",60.857843,-1.51427163498091,"Nonbiased",0.748610856944108,0.251389143055892,0.59147019201607,0.40852980798393
"6157",12863,"C5","-",9831270,9834469,"Bo5g027800.1",5,2853,"Bo5g027800",".",20.713564,14.334665,12.822762,"snap_masked-A06-processed-gene-80.12-mRNA-1",2450,13845,"6","-",7993466,7998218,9,4071,"snap_masked-A06-processed-gene-80.12",".",10.442387,20.168467,44.519585,"S5",57.342347,-1.71944148757657,"Nonbiased",0.776382330496518,0.223617669503482,0.581264216433131,0.41873578356687
"6158",12864,"C5","-",9884537,9884992,"Bo5g027860.1",1,456,"Bo5g027860",".",21.574562,14.930512,13.355764,"augustus_masked-A06-processed-gene-80.5-mRNA-1",704,13846,"6","-",8029117,8029572,1,456,"augustus_masked-A06-processed-gene-80.5",".",0.432018,0.834401,1.841845,"S5",15.197609,2.33673033711493,"Nonbiased",0.121193077147859,0.878806922852141,0.581258795284082,0.418741204715918
"6159",12867,"C5","-",9973359,9976117,"Bo5g027970.1",5,2184,"Bo5g027970",".",11.236263,7.775971,6.955825,"maker-A06-augustus-gene-80.38-mRNA-1",2480,13849,"6","-",8080386,8084048,6,2961,"maker-A06-augustus-gene-80.38",".",8.366255,16.158617,35.668301,"S5",42.624126,-2.20444997388858,"Nonbiased",0.836810143626171,0.163189856373829,0.587609911969998,0.412390088030002
"6160",12869,"C5","-",10057417,10062416,"Bo5g029070.1",12,3396,"Bo5g029070",".",38.106155,26.371078,23.589672,"maker-A06-snap-gene-81.67-mRNA-1",2440,13851,"6","-",8132045,8138909,12,3586,"maker-A06-snap-gene-81.67",".",8.452693,16.325563,36.036816,"S5",59.626488,-0.590907586532453,"Nonbiased",0.604375961233873,0.395624038766127,0.590246931434115,0.409753068565885
"6161",12872,"C5","+",10082335,10083707,"Bo5g029110.1",4,837,"Bo5g029110",".",32.26281,22.327234,19.97234,"maker-A06-augustus-gene-81.51-mRNA-1",598,13853,"6","+",8160141,8167073,5,1439,"maker-A06-augustus-gene-81.51",".",4.402639,8.503274,18.770004,"S5",38.742344,0.0851746769195963,"Nonbiased",0.484482921322468,0.515517078677532,0.592952080000011,0.407047919999989
"6162",12874,"C5","-",10096531,10097100,"Bo5g029140.1",1,570,"Bo5g029140",".",12.821053,8.872712,7.936892,"augustus_masked-A06-processed-gene-81.8-mRNA-1",664,13856,"6","+",8172403,8175173,6,1905,"augustus_masked-A06-processed-gene-81.8",".",4.964344,9.588153,21.164751,"S5",29.101643,-1.31042206034611,"Nonbiased",0.727269968915501,0.272730031084499,0.612952080000011,0.387047919999989
"6163",12875,"C5","-",10115559,10116839,"Bo5g029160.1",3,810,"Bo5g029160",".",59.621483,41.260597,36.908768,"maker-A06-augustus-gene-82.69-mRNA-1",1040,13857,"6","-",8190591,8192392,3,1305,"maker-A06-augustus-gene-82.69",".",15.366573,29.67906,65.51313,"S5",102.421898,-0.811107592400058,"Nonbiased",0.639639874668208,0.360360125331792,0.62021780436691,0.37978219563309
"6164",12877,"C5","-",10143482,10143988,"Bo5g030190.1",1,507,"Bo5g030190",".",3088.207031,2137.17041,1911.759155,"augustus_masked-A06-processed-gene-83.10-mRNA-1",729,13866,"6","-",8318502,8319002,1,501,"augustus_masked-A06-processed-gene-83.10",".",0,0,0,"S5",1911.759155,10.9014395128878,"BnC Biased",0,1,0.640166851958306,0.359833148041694
"6165",12878,"C5","-",10144454,10145326,"Bo5g030200.1",2,486,"Bo5g030200",".",2.320851,1.606128,1.436726,"maker-A06-snap-gene-83.61-mRNA-1",449,13867,"6","-",8319481,8320530,5,792,"maker-A06-snap-gene-83.61",".",1250.003052,2414.260742,5329.20459,"S5",5330.641316,-11.0950311589289,"Bna Biased",0.99973047783281,0.000269522167189836,0.630691975174618,0.369308024825382
"6166",12879,"C5","-",10153555,10155202,"Bo5g030210.1",2,1557,"Bo5g030210",".",17.582529,12.167856,10.884491,"maker-A06-augustus-gene-83.52-mRNA-1",2290,13868,"6","-",8322157,8325347,3,2254,"maker-A06-augustus-gene-83.52",".",9.491055,18.33106,40.463718,"S5",51.348209,-1.80276937139424,"Nonbiased",0.788025888108386,0.211974111891614,0.62116895750951,0.37883104249049
"6167",12880,"C5","+",10247214,10251043,"Bo5g030250.1",11,2202,"Bo5g030250",".",0.54178,0.374935,0.33539,"maker-A06-augustus-gene-83.48-mRNA-1",3220,13869,"6","+",8353696,8357466,11,2646,"maker-A06-augustus-gene-83.48",".",2.696696,5.208409,11.496967,"S5",11.832357,-3.22624494993875,"Nonbiased",0.971654844423643,0.0283451555763573,0.627091531629915,0.372908468370085
"6168",12881,"C5","-",10251395,10254752,"Bo5g030260.1",15,1473,"Bo5g030260",".",14.984385,10.36983,9.276106,"maker-A06-snap-gene-83.64-mRNA-1",1960,13870,"6","-",8357559,8360850,15,1725,"maker-A06-snap-gene-83.64",".",0.518876,1.002159,2.212152,"S5",11.488258,1.67768160875659,"Nonbiased",0.192557653214265,0.807442346785736,0.636756658021065,0.363243341978935
"6169",12883,"C5","-",10278303,10279426,"Bo5g030290.1",2,816,"Bo5g030290",".",110.001343,76.125595,68.096497,"maker-A06-augustus-gene-83.55-mRNA-1",1220,13872,"6","-",8375025,8376766,2,1191,"maker-A06-augustus-gene-83.55",".",29.526423,57.027447,125.881569,"S5",193.978066,-0.876798039474224,"Nonbiased",0.648947438211906,0.351052561788094,0.625040535191893,0.374959464808107
"6170",12884,"C5","+",10284108,10285719,"Bo5g030300.1",3,417,"Bo5g030300",".",19.096973,13.215916,11.82201,"maker-A06-augustus-gene-83.49-mRNA-1",335,13873,"6","+",8380449,8382048,2,862,"maker-A06-augustus-gene-83.49",".",2.712042,5.238049,11.562393,"S5",23.384403,0.0295111307928592,"Nonbiased",0.494448928202272,0.505551071797728,0.638119585592282,0.361880414407718
"6171",12886,"C5","-",10287401,10289445,"Bo5g030320.1",5,1671,"Bo5g030320",".",3.360263,2.325445,2.080176,"maker-A06-augustus-gene-84.60-mRNA-1",2380,13874,"6","-",8385694,8388519,5,2492,"maker-A06-augustus-gene-84.60",".",4.705122,9.087491,20.059597,"S5",22.139773,-2.77339313557805,"Nonbiased",0.906043481114282,0.0939565188857176,0.648335296161532,0.351664703838468
"6172",12889,"C5","+",10311343,10313750,"Bo5g030390.1",13,1056,"Bo5g030390",".",42.246918,29.23666,26.153015,"maker-A06-augustus-gene-84.51-mRNA-1",1540,13878,"6","+",8398022,8402479,14,1666,"maker-A06-augustus-gene-84.51",".",0.147656,0.285183,0.62951,"S5",26.782525,4.05860228925276,"BnC Biased",0.0235045052697608,0.976495494730239,0.655229760637711,0.344770239362289
"6173",12891,"C5","-",10318188,10320091,"Bo5g030410.1",2,1731,"Bo5g030410",".",39.497402,27.333878,24.450926,"maker-A06-augustus-gene-84.64-mRNA-1",2350,13880,"6","-",8404681,8408703,8,3374,"maker-A06-augustus-gene-84.64",".",27.597044,53.301037,117.655945,"S5",142.106871,-2.22099433244669,"Nonbiased",0.827939874912874,0.172060125087125,0.636159826014033,0.363840173985967
"6174",12892,"C5","+",10335115,10336447,"Bo5g030430.1",5,393,"Bo5g030430",".",103.340958,71.516327,63.973373,"maker-A06-augustus-gene-84.52-mRNA-1",595,13881,"6","+",8411385,8413461,6,1164,"maker-A06-augustus-gene-84.52",".",8.447194,16.314943,36.013371,"S5",99.986744,0.811802067229294,"Nonbiased",0.360181455653761,0.639818544346239,0.64163340113553,0.35836659886447
"6175",12893,"C5","+",10389793,10392865,"Bo5g030540.1",3,2433,"Bo5g030540",".",14.123715,9.774211,8.743307,"maker-A06-snap-gene-84.78-mRNA-1",2790,13882,"6","+",8452642,8457192,5,3878,"maker-A06-snap-gene-84.78",".",5.171241,9.987755,22.046827,"S5",30.790134,-1.24208471028624,"Nonbiased",0.716035435246888,0.283964564753112,0.641593244634052,0.358406755365948
"6176",12895,"C5","+",10445804,10446850,"Bo5g030590.1",3,630,"Bo5g030590",".",1.75873,1.217116,1.088744,"maker-A06-augustus-gene-84.59-mRNA-1",938,13884,"6","+",8487707,8489534,3,1349,"maker-A06-augustus-gene-84.59",".",3.612577,6.977345,15.401691,"S5",16.490435,-2.97313697390226,"Nonbiased",0.933977241958748,0.0660227580412524,0.640571577140503,0.359428422859497
"6177",12898,"C5","+",10486973,10491683,"Bo5g030650.1",12,3033,"Bo5g030650",".",12.14681,8.406108,7.519501,"maker-A06-snap-gene-85.54-mRNA-1",4370,13887,"6","+",8541453,8546829,12,3540,"maker-A06-snap-gene-85.54",".",2.81959,5.445767,12.020908,"S5",19.540409,-0.611989219689905,"Nonbiased",0.615182005658121,0.384817994341879,0.633808784346906,0.366191215653094
"6178",12899,"C5","+",10493587,10496514,"Bo5g030660.1",11,1323,"Bo5g030660",".",146.709442,101.529167,90.820694,"maker-A06-snap-gene-85.55-mRNA-1",999,13888,"6","+",8548521,8551903,13,1899,"maker-A06-snap-gene-85.55",".",16.010185,30.922136,68.257072,"S5",159.077766,0.406857940666958,"Nonbiased",0.429079900455731,0.570920099544269,0.632068735995104,0.367931264004896
"6179",12901,"C5","-",10529776,10532569,"Bo5g030690.1",4,2157,"Bo5g030690",".",2.154518,1.491018,1.333758,"maker-A06-augustus-gene-85.51-mRNA-1",3230,13890,"6","-",8564526,8569924,7,4311,"maker-A06-augustus-gene-85.51",".",14.46739,27.942375,61.679592,"S5",63.01335,-4.74726891585689,"Bna Biased",0.978833723330056,0.0211662766699437,0.630018662345291,0.369981337654709
"6180",12907,"C5","-",10643951,10647235,"Bo5g030830.1",13,1233,"Bo5g030830",".",20.744524,14.356091,12.841928,"maker-A06-augustus-gene-86.45-mRNA-1",1500,13896,"6","-",8608334,8612496,14,1917,"maker-A06-augustus-gene-86.45",".",0.119068,0.229968,0.507629,"S5",13.349557,3.1986915491125,"Nonbiased",0.0380259060281926,0.961974093971807,0.627054992748279,0.372945007251721
"6181",12908,"C5","+",10649166,10652690,"Bo5g030840.1",1,3525,"Bo5g030840",".",10.214185,7.068649,6.323106,"maker-A06-augustus-gene-86.39-mRNA-1",3540,13897,"6","+",8621253,8625747,5,4092,"maker-A06-augustus-gene-86.39",".",7.862159,15.185004,33.519161,"S5",39.842267,-2.23686981601849,"Nonbiased",0.841296530641693,0.158703469358307,0.622446376045032,0.377553623954968
"6182",12910,"C5","-",10678767,10682592,"Bo5g030890.1",19,1860,"Bo5g030890",".",26.045158,18.024355,16.123293,"maker-A06-augustus-gene-86.46-mRNA-1",2790,13899,"6","-",8643061,8660448,27,4859,"maker-A06-augustus-gene-86.46",".",1.763205,3.405461,7.517166,"S5",23.640459,1.00751480137861,"Nonbiased",0.317978851425854,0.682021148574146,0.612742848503636,0.387257151496364
"6183",12911,"C5","+",10695237,10700248,"Bo5g030920.1",8,4206,"Bo5g030920",".",10.44836,7.230709,6.468073,"maker-A06-augustus-gene-86.41-mRNA-1",2950,13900,"6","+",8671045,8676812,9,4804,"maker-A06-augustus-gene-86.41",".",4.908547,9.480387,20.92687,"S5",27.394943,-1.55389195097526,"Nonbiased",0.763895365651975,0.236104634348025,0.618502740325552,0.381497259674448
"6184",12912,"C5","+",10706997,10710912,"Bo5g030930.1",10,3087,"Bo5g030930",".",22.910595,15.855104,14.182837,"snap_masked-A06-processed-gene-87.18-mRNA-1",2520,13901,"6","+",8691341,8696263,10,4088,"snap_masked-A06-processed-gene-87.18",".",8.551913,16.517199,36.459827,"S5",50.642664,-1.30290284505674,"Nonbiased",0.719942912165916,0.280057087834084,0.612956475223923,0.387043524776077
"6185",12914,"C5","+",10742302,10743467,"Bo5g030950.1",4,744,"Bo5g030950",".",12.020161,8.318461,7.441098,"maker-A06-augustus-gene-87.43-mRNA-1",1110,13903,"6","+",8707549,8709313,4,1369,"maker-A06-augustus-gene-87.43",".",3.386943,6.541555,14.439734,"S5",21.880832,-0.871145318730368,"Nonbiased",0.659926185622192,0.340073814377808,0.61461005704907,0.38538994295093
"6186",12917,"C5","+",10828255,10832395,"Bo5g032000.1",17,2148,"Bo5g032000",".",52.026218,36.004349,32.206909,"snap_masked-A06-processed-gene-87.29-mRNA-1",1160,13906,"6","+",8750883,8753434,10,1827,"snap_masked-A06-processed-gene-87.29",".",6.241473,12.054806,26.609604,"S5",58.816513,0.266313242914634,"Nonbiased",0.452417231875001,0.547582768124999,0.606736736028731,0.393263263971269
"6187",12918,"C5","-",10832790,10834174,"Bo5g032010.1",5,1023,"Bo5g032010",".",0,0,0,"maker-A06-augustus-gene-87.48-mRNA-1",1290,13907,"6","-",8755148,8756918,5,1443,"maker-A06-augustus-gene-87.48",".",11.462678,22.139061,48.869446,"S5",48.869446,-5.64008427107082,"Bna Biased",1,0,0.593835171133636,0.406164828866364
"6188",12922,"C5","+",10888548,10889747,"Bo5g033090.1",1,1200,"Bo5g033090",".",6.011667,4.160329,3.721531,"maker-A06-augustus-gene-88.70-mRNA-1",1720,13911,"6","+",8821551,8823819,3,1672,"maker-A06-augustus-gene-88.70",".",2.052033,3.963304,8.748542,"S5",12.470073,-1.04593172170315,"Nonbiased",0.701563014105852,0.298436985894148,0.592286574740232,0.407713425259768
"6189",12925,"C5","-",10969621,10970844,"Bo5g034220.1",1,1224,"Bo5g034220",".",0.054005,0.037374,0.033432,"maker-A06-snap-gene-89.52-mRNA-1",1760,13914,"6","-",8919556,8921395,3,1667,"maker-A06-snap-gene-89.52",".",3.070213,5.929821,13.089402,"S5",13.122834,-3.76909501285995,"Bna Biased",0.99745237956984,0.00254762043016013,0.592286574740232,0.407713425259768
"6190",12926,"C5","-",10992343,10993847,"Bo5g034230.1",6,714,"Bo5g034230",".",23.215687,16.06624,14.371705,"maker-A06-snap-gene-89.53-mRNA-1",876,13915,"6","-",8937910,8939914,7,1217,"maker-A06-snap-gene-89.53",".",2.171406,4.193862,9.257471,"S5",23.629176,0.583602119429623,"Nonbiased",0.391781372317003,0.608218627682997,0.591646384818896,0.408353615181104
"6191",12929,"C5","-",11010572,11011916,"Bo5g034270.1",8,729,"Bo5g034270",".",94.277084,65.243744,58.36237,"maker-A06-snap-gene-90.68-mRNA-1",949,13917,"6","-",9008867,9012036,14,1439,"maker-A06-snap-gene-90.68",".",1.644249,3.175709,7.010014,"S5",65.372384,2.8896720223634,"Nonbiased",0.107232038531745,0.892767961468255,0.575885867056729,0.424114132943271
"6192",12930,"C5","+",11024402,11026680,"Bo5g034280.1",6,669,"Bo5g034280",".",0.44843,0.310333,0.277601,"maker-A06-augustus-gene-90.51-mRNA-1",920,13919,"6","+",9012858,9017967,8,1364,"maker-A06-augustus-gene-90.51",".",9.938767,19.195776,42.372475,"S5",42.650076,-5.0852705190731,"Bna Biased",0.99349119565461,0.00650880434538968,0.572739234381438,0.427260765618562
"6193",12931,"C5","-",11036572,11038852,"Bo5g034300.1",9,1497,"Bo5g034300",".",6.97662,4.828117,4.318887,"maker-A06-augustus-gene-90.55-mRNA-1",1650,13920,"6","-",9018197,9022698,9,3702,"maker-A06-augustus-gene-90.55",".",4.329027,8.3611,18.456171,"S5",22.775058,-1.87103152150211,"Nonbiased",0.810367683805679,0.189632316194321,0.576802905628797,0.423197094371203
"6194",12933,"C5","+",11063972,11066836,"Bo5g034330.1",8,1419,"Bo5g034330",".",160.266373,110.911133,99.213135,"maker-A06-augustus-gene-90.53-mRNA-1",2110,13922,"6","+",9029806,9032963,8,1896,"maker-A06-augustus-gene-90.53",".",6.70814,12.956128,28.599171,"S5",127.812306,1.75944294070071,"Nonbiased",0.223759134742471,0.776240865257528,0.580006615361384,0.419993384638616
"6195",12935,"C5","-",11070743,11072516,"Bo5g034350.1",7,1017,"Bo5g034350",".",17.601736,12.181149,10.89638,"maker-A06-augustus-gene-90.57-mRNA-1",688,13924,"6","-",9036415,9038450,7,1367,"maker-A06-augustus-gene-90.57",".",11.929735,23.041138,50.860672,"S5",61.757052,-2.12411826394912,"Nonbiased",0.823560554671554,0.176439445328446,0.570117636797338,0.429882363202662
"6196",12936,"C5","+",11083922,11085652,"Bo5g034360.1",1,1731,"Bo5g034360",".",8.525708,5.900152,5.277852,"maker-A06-augustus-gene-90.58-mRNA-1",2410,13925,"6","-",9044776,9048859,7,3387,"maker-A06-augustus-gene-90.58",".",7.433986,14.358029,31.693708,"S5",36.97156,-2.38067008856412,"Nonbiased",0.857245623392683,0.142754376607317,0.551996767175053,0.448003232824947
"6197",12938,"C5","-",11118214,11120661,"Bo5g034440.1",4,1920,"Bo5g034440",".",4.277083,2.959923,2.647735,"maker-A06-augustus-gene-90.61-mRNA-1",2740,13927,"6","-",9065003,9068154,3,2859,"maker-A06-augustus-gene-90.61",".",2.717641,5.248863,11.586264,"S5",14.233999,-1.78677727945442,"Nonbiased",0.813985163269999,0.186014836730001,0.551526677069657,0.448473322930343
"6198",12939,"C5","-",11123169,11123674,"Bo5g034450.1",2,378,"Bo5g034450",".",827.986755,573.001953,512.566406,"maker-A06-augustus-gene-90.62-mRNA-1",519,13928,"6","-",9069445,9070208,2,639,"maker-A06-augustus-gene-90.62",".",0,0,0,"S5",512.566406,9.004407024084,"BnC Biased",0,1,0.538513614647265,0.461486385352735
"6199",12940,"C5","-",11124064,11125165,"Bo5g034460.1",2,990,"Bo5g034460",".",3.537812,2.448316,2.190088,"snap_masked-A06-processed-gene-90.47-mRNA-1",1340,13929,"6","-",9070652,9071620,1,969,"snap_masked-A06-processed-gene-90.47",".",510.231934,985.463989,2175.299072,"S5",2177.48916,-9.41406489140389,"Bna Biased",0.998994214051564,0.00100578594843613,0.53130998553419,0.46869001446581
"6200",12945,"C5","+",11234565,11236104,"Bo5g034580.1",4,1170,"Bo5g034580",".",23.505127,16.266546,14.550883,"maker-A06-augustus-gene-91.56-mRNA-1",1640,13934,"6","+",9127763,9131379,6,2857,"maker-A06-augustus-gene-91.56",".",5.416769,10.461969,23.093599,"S5",37.644482,-0.631653412520299,"Nonbiased",0.613465713248492,0.386534286751508,0.516989276829252,0.483010723170748
"6201",12946,"C5","-",11245049,11248069,"Bo5g034600.1",10,2256,"Bo5g034600",".",5.518617,3.819117,3.416308,"maker-A06-augustus-gene-91.65-mRNA-1",3170,13935,"6","-",9129581,9144319,30,9770,"maker-A06-augustus-gene-91.65",".",2.720095,5.253602,11.596725,"S5",15.013033,-1.5121360023006,"Nonbiased",0.772443849287482,0.227556150712518,0.498309731990077,0.501690268009923
"6202",12947,"C5","-",11253122,11254954,"Bo5g034610.1",6,1005,"Bo5g034610",".",299.091553,206.984055,185.153061,"maker-A06-augustus-gene-91.68-mRNA-1",1470,13936,"6","-",9146271,9148579,6,1531,"maker-A06-augustus-gene-91.68",".",19.626268,37.906254,83.673714,"S5",268.826775,1.1365032635181,"Nonbiased",0.311255134463448,0.688744865536552,0.486006091876915,0.513993908123085
"6203",12948,"C5","+",11265517,11271465,"Bo5g034620.1",13,3729,"Bo5g034620",".",6.281309,4.346932,3.888454,"maker-A06-snap-gene-91.71-mRNA-1",2840,13937,"6","+",9148745,9155422,14,4552,"maker-A06-snap-gene-91.71",".",6.390868,12.343348,27.246527,"S5",31.134981,-2.53062331218738,"Nonbiased",0.875109800131242,0.124890199868759,0.48156680830888,0.51843319169112
"6204",12949,"C5","+",11272255,11280978,"Bo5g034630.1",8,2925,"Bo5g034630",".",32.895721,22.765236,20.364145,"maker-A06-augustus-gene-91.58-mRNA-1",2440,13938,"6","+",9158306,9163212,8,3901,"maker-A06-augustus-gene-91.58",".",9.248835,17.863235,39.431049,"S5",59.795194,-0.920272054352755,"Nonbiased",0.659435087709557,0.340564912290443,0.461990133842278,0.538009866157722
"6205",12950,"C5","-",11281304,11284341,"Bo5g034640.1",7,2427,"Bo5g034640",".",8.043263,5.56628,4.979194,"maker-A06-augustus-gene-91.69-mRNA-1",1950,13939,"6","-",9162151,9166811,6,4185,"maker-A06-augustus-gene-91.69",".",4.219528,8.149613,17.989338,"S5",22.968532,-1.66716668537887,"Nonbiased",0.783216707101699,0.216783292898301,0.461229615721715,0.538770384278285
"6206",12951,"C5","+",11293246,11297685,"Bo5g034660.1",9,1497,"Bo5g034660",".",16.310509,11.287564,10.097045,"maker-A06-augustus-gene-91.60-mRNA-1",1660,13940,"6","+",9167769,9172147,10,2351,"maker-A06-augustus-gene-91.60",".",2.547058,4.919398,10.859008,"S5",20.956053,-0.0958077775944704,"Nonbiased",0.518180021781774,0.481819978218227,0.444403685108881,0.555596314891119
